PREDICTED_DEFAULT,PROBABILITY_DEFAULT
0,0.488967517
0,0.455551252
0,0.25223535
0,0.417765192
1,0.740887045
0,0.448787773
1,0.783130596
0,0.348584263
0,0.276942524
1,0.735368461
0,0.297882538
0,0.454883868
1,0.734877156
0,0.286178993
0,0.40507922
1,0.53839474
0,0.418541253
0,0.144397066
1,0.551800724
1,0.851682002
1,0.617285439
0,0.133623515
0,0.195000837
1,0.657457107
0,0.173897976
1,0.739166451
1,0.871846143
0,0.425254538
0,0.269729754
1,0.845931452
0,0.251209247
0,0.214063108
0,0.215407849
0,0.401225681
1,0.542428423
0,0.453237042
1,0.565924869
1,0.81321484
0,0.209545222
0,0.264454153
1,0.551204104
1,0.780056767
1,0.587466747
1,0.773380592
0,0.39739128
0,0.264758805
0,0.339714902
1,0.711832198
1,0.666976086
0,0.499652464
0,0.434641599
0,0.404347768
0,0.487275171
0,0.313138579
1,0.650117286
1,0.557925919
0,0.323016439
1,0.567429312
0,0.133554887
0,0.392823625
0,0.111371734
0,0.233290582
1,0.819582256
0,0.220347298
0,0.218480762
1,0.674572048
1,0.708059636
1,0.71041185
1,0.752064068
1,0.656083744
1,0.544810655
0,0.341436867
1,0.880697634
1,0.562222267
1,0.796377694
0,0.308128474
0,0.384231603
0,0.252709644
0,0.201638379
0,0.198616084
1,0.515480166
0,0.436550213
0,0.279344247
0,0.32144134
0,0.285001686
1,0.566240743
0,0.452223686
1,0.726266483
0,0.251723521
0,0.440839973
0,0.358952802
0,0.122140159
1,0.545660656
0,0.429224606
1,0.692745547
1,0.61108193
0,0.36104755
0,0.309999111
0,0.225072798
0,0.274113155
0,0.477666167
1,0.540191137
0,0.211560354
1,0.778059464
0,0.38567695
1,0.830838026
0,0.351692557
1,0.631423865
1,0.758667404
0,0.427918353
1,0.788872891
1,0.665064636
0,0.2487668
1,0.845423267
1,0.819700137
1,0.889874909
1,0.538568613
0,0.341691799
1,0.827762612
0,0.47954831
1,0.694957522
0,0.467162748
0,0.380511131
1,0.633654847
1,0.649521444
0,0.448117719
0,0.397864768
0,0.431593316
0,0.22914286
1,0.814132374
1,0.795912935
1,0.638523559
0,0.212743708
1,0.694980725
0,0.269715139
0,0.208685474
1,0.544506687
0,0.454938704
1,0.804317444
1,0.729931675
1,0.549939913
1,0.812663517
0,0.342228781
1,0.661819174
1,0.670419968
0,0.2859734
1,0.715421784
0,0.281320422
0,0.356523725
1,0.778151679
0,0.425705963
0,0.379164051
1,0.545061553
1,0.882316058
1,0.824392516
1,0.541198779
0,0.382021368
0,0.444668202
1,0.747397531
1,0.651461351
0,0.464964564
0,0.414666175
1,0.529375656
0,0.313807947
0,0.437626591
0,0.480440135
1,0.815211404
1,0.501444593
0,0.184695817
0,0.394283803
1,0.827731237
1,0.83625017
1,0.541092951
0,0.269002912
0,0.415619405
1,0.719320709
0,0.389389869
1,0.745178983
1,0.597980168
1,0.655982159
1,0.568230318
1,0.803734403
1,0.620216711
1,0.713736086
1,0.660072434
1,0.514231546
1,0.512756494
0,0.482303331
1,0.668912065
0,0.405019282
1,0.537853244
1,0.558156356
1,0.680850267
0,0.447927201
0,0.176416465
1,0.867545216
0,0.260201493
1,0.688208707
1,0.761623715
1,0.797137739
0,0.486249485
0,0.248681844
0,0.466391218
0,0.302684814
0,0.155024371
0,0.403298564
0,0.415631729
0,0.445697637
0,0.252747322
0,0.214336157
1,0.646533255
0,0.290094814
0,0.287236462
0,0.372025617
1,0.633682574
1,0.604226284
1,0.57696898
1,0.733839983
1,0.808047895
1,0.784766472
0,0.312720893
1,0.742852136
1,0.502830656
0,0.267702027
1,0.596966191
1,0.556285775
1,0.694970756
1,0.601898506
0,0.391366281
1,0.645259287
0,0.331791041
1,0.564667599
1,0.820496653
0,0.305138447
1,0.713925536
0,0.29498459
0,0.399899985
0,0.228220128
0,0.343831584
1,0.828258108
0,0.28536037
0,0.20550732
1,0.794237383
0,0.445795485
1,0.798773333
0,0.385673743
1,0.760571981
1,0.856726689
0,0.1354873
0,0.227512362
1,0.552498084
0,0.366561089
0,0.379435969
0,0.231303782
0,0.346562391
1,0.798484506
1,0.841457328
0,0.346438374
0,0.30657943
0,0.189974812
0,0.358863817
0,0.217481296
0,0.191563048
0,0.482249801
1,0.642624375
0,0.427342689
0,0.267641789
0,0.313958688
0,0.498778381
1,0.573937813
0,0.304976673
0,0.408067402
1,0.77817083
0,0.453398442
0,0.273245047
0,0.202080286
1,0.587035587
1,0.635661855
0,0.380455251
0,0.474573025
0,0.259371427
1,0.506538084
1,0.553332649
0,0.474202598
1,0.515210375
1,0.736427351
0,0.327712291
0,0.264457434
0,0.172211468
1,0.512893273
0,0.322129158
0,0.227617175
1,0.539239444
0,0.494912043
0,0.324308229
1,0.882756059
0,0.266229535
1,0.557841872
1,0.807484722
1,0.632089356
0,0.311274322
0,0.357187676
0,0.298941246
1,0.794718897
0,0.242788926
0,0.420925498
1,0.574491376
1,0.755316609
0,0.326903388
1,0.793421062
1,0.583735254
1,0.846354525
0,0.392160325
1,0.825692935
0,0.219259689
1,0.518664069
1,0.645794688
1,0.759193942
1,0.670699581
0,0.429158936
0,0.469359688
0,0.383595362
1,0.584308175
0,0.339488742
0,0.446235577
1,0.806509531
1,0.64422712
1,0.518789099
0,0.481789699
1,0.668596247
0,0.394084497
0,0.414992116
0,0.164565966
1,0.697782346
1,0.856437286
1,0.661978893
0,0.432128619
0,0.330483351
0,0.457018476
1,0.847862877
1,0.60378422
1,0.510786182
0,0.453910004
0,0.335317179
1,0.790624572
1,0.659139269
0,0.376310482
1,0.523684585
0,0.388543605
0,0.485482058
1,0.853545955
0,0.408636899
0,0.441875085
1,0.819833395
1,0.622766543
0,0.453983477
0,0.225258353
0,0.288645349
0,0.22917236
0,0.135661517
0,0.24573321
0,0.421967356
0,0.413747341
1,0.569611034
0,0.205613296
0,0.474845122
0,0.224880644
0,0.194915678
0,0.237642764
1,0.854061671
1,0.724280253
1,0.738303376
0,0.452761818
0,0.223517559
0,0.244895054
0,0.308760632
0,0.350017257
1,0.513157868
1,0.81605422
1,0.767015864
1,0.569631623
1,0.633899519
1,0.769268947
0,0.155483544
1,0.79189713
0,0.337987838
1,0.642771064
0,0.111103244
1,0.656517287
1,0.556056759
0,0.324646024
1,0.7905991
0,0.382389776
1,0.729019609
1,0.584121774
1,0.728403594
1,0.576314805
1,0.55694913
0,0.342840024
1,0.675755107
0,0.452488432
0,0.288653515
1,0.853712062
1,0.7578485
0,0.31940254
1,0.562880529
0,0.387340116
0,0.431373996
0,0.480591555
1,0.765110917
0,0.226190671
1,0.641641892
0,0.3479599
0,0.18652318
0,0.448095411
0,0.401404178
0,0.411900745
1,0.635063109
0,0.475342096
1,0.687470765
0,0.339539734
0,0.369384902
1,0.656208198
0,0.488041742
0,0.368136097
0,0.43521415
1,0.745669088
1,0.500951084
0,0.369991772
1,0.63869708
1,0.795464137
1,0.666962758
1,0.726465438
1,0.502748799
0,0.471773615
0,0.284019519
0,0.488449855
1,0.709645063
1,0.529827534
0,0.442754702
0,0.168576225
0,0.474728787
0,0.25620534
0,0.436367684
0,0.284464406
1,0.621341233
1,0.831261294
1,0.605803211
1,0.613732113
0,0.226779648
0,0.389151717
0,0.422635325
1,0.672673467
1,0.736133372
0,0.424153144
0,0.372056998
1,0.651145078
0,0.192504104
1,0.513711894
0,0.466771312
0,0.310349274
1,0.650909539
1,0.691031942
0,0.314979318
0,0.410437685
1,0.678185721
0,0.360318321
0,0.337603435
1,0.669101354
0,0.414695031
0,0.359597917
1,0.799283407
1,0.790865999
0,0.273676388
1,0.802930819
1,0.656172805
0,0.256942333
1,0.828990769
1,0.57062968
1,0.777761478
0,0.322113697
0,0.335703914
1,0.849276001
1,0.53624319
1,0.768830505
0,0.389776074
1,0.698384533
1,0.728175966
1,0.681927087
1,0.600773131
0,0.198783172
0,0.343213139
0,0.446227429
0,0.295685489
1,0.527983384
1,0.844922111
0,0.261390553
0,0.437019493
1,0.847949755
1,0.711052343
0,0.416928102
0,0.427187601
0,0.40748783
0,0.482576996
0,0.278987806
1,0.603687524
1,0.787499106
1,0.677906837
0,0.433261845
1,0.834808087
1,0.549221521
0,0.413094537
0,0.384497877
1,0.564349579
0,0.491845042
0,0.249881782
1,0.676886134
0,0.388488625
1,0.605879787
1,0.639569474
1,0.652218694
1,0.561461282
0,0.154428006
1,0.788184222
0,0.285839904
0,0.122167424
1,0.775395349
1,0.562981138
0,0.409061174
0,0.425405631
0,0.184763461
1,0.76738327
1,0.814542675
1,0.735354612
0,0.450286398
0,0.48499536
0,0.301041705
0,0.306994998
0,0.460842424
0,0.489084547
0,0.282173936
1,0.599460226
1,0.579057806
0,0.350813804
0,0.418189946
0,0.458645924
0,0.326186531
1,0.616836361
0,0.417114508
0,0.441606181
0,0.222547827
0,0.204837407
0,0.485323884
1,0.626249954
1,0.786003688
0,0.339639035
1,0.809164457
0,0.474216652
1,0.832722539
1,0.595436689
0,0.265027492
0,0.364385132
1,0.690027113
0,0.484729302
0,0.170217198
0,0.330050971
0,0.458254727
0,0.216555907
0,0.442994289
1,0.691926168
1,0.561385533
1,0.652939408
0,0.14430628
1,0.563767596
1,0.843359123
0,0.338592053
1,0.684485881
1,0.800855125
0,0.291375644
0,0.362187181
0,0.417392815
1,0.76523453
0,0.256126105
1,0.537144309
0,0.172339193
1,0.818968213
0,0.206076868
0,0.487993316
0,0.498342549
0,0.182435545
0,0.319923253
0,0.18629784
0,0.314241945
1,0.806492525
1,0.588648872
1,0.584836817
0,0.293682501
1,0.675514031
1,0.691669293
0,0.416374334
0,0.344702366
0,0.144857282
0,0.285396109
1,0.656179096
1,0.829499501
1,0.551535898
1,0.770432019
1,0.715381411
1,0.517019932
0,0.443025135
1,0.696783451
0,0.269558434
1,0.557463009
0,0.316834218
1,0.554237624
1,0.858151164
0,0.161674702
0,0.30685098
0,0.294304487
0,0.268111714
0,0.432373974
1,0.598549875
1,0.854445169
1,0.708826097
0,0.374280673
1,0.6041287
0,0.379096985
1,0.710305184
0,0.303337289
0,0.454537438
0,0.165569442
0,0.396950443
0,0.448935778
1,0.583302495
1,0.749793831
1,0.841380282
1,0.771683675
0,0.363152084
0,0.433044452
0,0.313907046
1,0.792121217
1,0.651892469
1,0.704533955
1,0.825512306
0,0.143141921
1,0.692878074
1,0.806411222
1,0.610640223
0,0.191771979
1,0.802447875
0,0.241400079
1,0.500775929
0,0.422510532
0,0.317903419
1,0.617766411
1,0.538530037
1,0.807795096
1,0.50455656
0,0.33825989
0,0.49123054
1,0.766737779
1,0.517220799
0,0.242853659
0,0.242959358
1,0.535898725
1,0.813192262
1,0.616755396
0,0.463009806
0,0.195124162
1,0.839497634
1,0.662456081
1,0.513165064
1,0.799850135
1,0.655308142
0,0.433875466
1,0.681268184
0,0.231052248
1,0.571220322
0,0.322157657
0,0.326546259
0,0.435658085
1,0.682625489
0,0.235168539
0,0.291761291
0,0.264987163
0,0.46917932
0,0.289419138
0,0.290119996
0,0.242305836
1,0.763769833
1,0.689335878
0,0.333602919
1,0.605182496
1,0.581721116
0,0.441332064
0,0.213514216
1,0.739618086
1,0.790577198
0,0.295461259
0,0.415749541
0,0.244392676
0,0.401665214
1,0.779863443
1,0.518075921
1,0.724572158
0,0.329330467
1,0.654192499
1,0.641837008
1,0.906867813
0,0.17648368
1,0.659487138
0,0.277166626
1,0.737423383
1,0.800862177
1,0.761489574
0,0.389296568
1,0.689116409
0,0.230388999
0,0.44198947
1,0.664521153
1,0.738173896
0,0.461928764
1,0.822222728
0,0.322898788
1,0.815363631
0,0.217816557
0,0.4345651
1,0.842433628
1,0.810638011
1,0.583413958
0,0.315309851
1,0.823618191
1,0.731510671
1,0.732836187
0,0.445764359
1,0.606350642
1,0.60901684
1,0.802571158
0,0.274574396
0,0.228562739
1,0.666893764
1,0.717865443
1,0.774096475
1,0.58022336
1,0.551615224
1,0.574496027
1,0.735636503
1,0.813123723
1,0.575974911
1,0.776982376
0,0.240002874
1,0.501008894
1,0.794612406
1,0.797603372
1,0.644183916
1,0.697139216
0,0.375487721
0,0.402829864
0,0.318448348
0,0.300606714
0,0.197399179
1,0.715280141
0,0.293882294
1,0.515727655
1,0.810612496
1,0.71773916
0,0.399388658
1,0.67838174
0,0.412996352
0,0.168083045
0,0.463187592
1,0.833164502
1,0.65244493
1,0.728290493
1,0.844565329
0,0.383318056
0,0.392472294
0,0.318451868
1,0.698395501
1,0.727251104
0,0.212372083
1,0.659342974
1,0.621496958
0,0.224408213
0,0.323517668
0,0.416006886
1,0.517515535
1,0.521789764
1,0.574921915
0,0.445845796
1,0.729990762
0,0.303188167
1,0.533192195
0,0.361778035
0,0.477300204
1,0.703165972
1,0.819079837
1,0.679053862
0,0.185397519
1,0.85298599
1,0.661484738
0,0.321164572
1,0.657396694
1,0.736874293
1,0.844708949
0,0.337913357
1,0.631644891
0,0.412367769
1,0.678002627
1,0.776754204
0,0.26878859
1,0.506568762
0,0.262470053
0,0.388561023
1,0.832814219
0,0.257014498
0,0.403833183
1,0.578906312
0,0.429469309
0,0.352697011
0,0.23437379
1,0.760199978
1,0.689250263
1,0.598230426
1,0.673484129
0,0.38500605
1,0.64043745
1,0.647237653
1,0.641066692
0,0.486057456
1,0.636765242
1,0.735723637
0,0.422509519
1,0.51037454
0,0.317211408
0,0.308755671
1,0.545202282
1,0.725636923
0,0.339702796
0,0.27981071
0,0.372891313
0,0.41763609
1,0.758500663
1,0.776931759
0,0.437940289
0,0.431084145
0,0.408907157
0,0.405551535
1,0.90418803
0,0.346279891
0,0.322653069
1,0.734965799
0,0.19553262
1,0.81565413
1,0.77749916
0,0.480867809
0,0.248866139
1,0.765290327
1,0.61779047
0,0.452748525
1,0.795040611
1,0.573745043
0,0.202750585
1,0.822949941
1,0.810871715
0,0.456529695
1,0.594130281
0,0.475979553
0,0.276071495
1,0.855434792
1,0.670339291
0,0.3663852
1,0.870715313
1,0.524018505
1,0.779574538
1,0.643705608
0,0.306732966
1,0.631452259
1,0.695907465
0,0.2785429
0,0.231102323
0,0.465904139
0,0.173992924
0,0.496235966
0,0.288200949
1,0.589699353
1,0.568882312
1,0.677948588
1,0.698653363
0,0.405128903
0,0.41961666
1,0.570410022
0,0.468175064
1,0.781556006
1,0.623675771
1,0.763004257
1,0.858519426
0,0.465877649
0,0.165820626
1,0.583220717
1,0.776569422
1,0.773616529
1,0.757315939
0,0.316905223
0,0.357199221
1,0.790718922
1,0.516081085
0,0.276230459
0,0.419081933
1,0.820428
0,0.212941368
0,0.301788135
0,0.391564852
1,0.774777548
1,0.778876466
1,0.616262161
0,0.319270066
1,0.637905182
1,0.623589814
0,0.195111679
1,0.572424486
1,0.69550822
0,0.293739578
0,0.364310636
1,0.699997184
1,0.575553884
0,0.426680442
0,0.331548523
1,0.581739383
0,0.414549152
1,0.684486286
0,0.196302822
1,0.589663981
0,0.398976505
0,0.435678682
1,0.51203987
0,0.365082718
0,0.218525602
0,0.302588877
0,0.255430962
1,0.670831364
1,0.906392973
1,0.715203486
0,0.403216025
1,0.763440803
1,0.820378641
0,0.465395517
1,0.684546257
0,0.479977625
1,0.527549174
1,0.687844655
1,0.56558387
1,0.717084067
1,0.570761491
1,0.832276656
1,0.573450074
0,0.336918096
0,0.228970264
0,0.413877422
1,0.74158145
1,0.514775894
0,0.43354917
1,0.704237675
0,0.476235017
1,0.521583872
1,0.599978302
0,0.214451747
1,0.663350073
1,0.710645469
0,0.374052665
0,0.420225491
0,0.337582144
0,0.434498666
1,0.5593273
0,0.391753107
1,0.786826981
0,0.434262337
0,0.330096912
0,0.454898562
0,0.139032753
0,0.206460639
1,0.753018646
1,0.776927995
1,0.687166047
1,0.81394284
0,0.334867934
1,0.595052014
0,0.314533118
0,0.285962305
1,0.82933794
1,0.597562895
1,0.797956966
0,0.389560661
0,0.228465799
1,0.674327739
1,0.643324259
1,0.771688232
1,0.566991581
0,0.10773148
0,0.31746131
0,0.201662541
1,0.640624197
1,0.579644207
1,0.858933061
1,0.692035051
1,0.803701298
0,0.40784398
0,0.482720688
1,0.554188524
0,0.482574298
0,0.489654315
0,0.471481501
1,0.567817116
0,0.424999664
1,0.552225931
0,0.446685601
0,0.241092148
0,0.423246717
1,0.614264621
1,0.770121214
0,0.283795901
0,0.384445011
0,0.208435921
1,0.801397639
0,0.355530027
0,0.42296376
0,0.29682262
1,0.579589859
1,0.822198481
0,0.338693384
0,0.263144966
1,0.779673877
1,0.81557286
1,0.908942904
0,0.469147549
1,0.722833676
1,0.691345153
1,0.587124774
1,0.690168516
0,0.430994433
0,0.272191791
1,0.877506426
1,0.863437065
0,0.338799725
0,0.446524677
1,0.86839653
0,0.381387487
1,0.544332241
0,0.408235899
0,0.281335491
0,0.39550205
1,0.579230188
1,0.577532349
1,0.632869576
1,0.726047283
0,0.465095061
1,0.682294741
0,0.30606465
1,0.710795985
0,0.33274067
0,0.425997974
0,0.37756067
1,0.822097524
1,0.654046146
1,0.624237505
1,0.792247819
0,0.4856791
0,0.414472632
0,0.233915026
1,0.61009991
1,0.603023874
1,0.709191146
1,0.550169849
0,0.415436858
1,0.5273843
1,0.639977359
1,0.820845619
0,0.494162136
1,0.835182436
1,0.606748199
1,0.790623051
1,0.507561058
1,0.648956121
1,0.596456119
0,0.458434643
0,0.277073902
1,0.54818806
1,0.662091448
0,0.3689793
1,0.651616847
0,0.492372313
0,0.394072482
0,0.204184089
0,0.19748033
0,0.336500048
1,0.607484909
0,0.431914099
1,0.779010249
1,0.527018678
0,0.431580586
1,0.866165009
1,0.595212254
1,0.545248684
0,0.140156713
0,0.341572898
0,0.449667374
1,0.575510847
1,0.525892996
0,0.218548722
1,0.683308677
1,0.61811997
0,0.175359461
0,0.195665327
0,0.346060366
1,0.679258536
0,0.294245097
1,0.717463354
1,0.900053153
0,0.32384045
1,0.620208656
1,0.76312783
1,0.770343567
1,0.538554201
1,0.686094528
1,0.68865981
1,0.660354922
1,0.835274795
0,0.360268609
0,0.495955161
1,0.771997316
1,0.646632605
1,0.591405227
1,0.584008516
1,0.788137032
1,0.566616694
1,0.551270223
0,0.385657547
1,0.612018482
1,0.585890108
0,0.283580549
1,0.539259194
1,0.526660059
0,0.250404033
0,0.387773349
0,0.139008066
0,0.321976212
1,0.537549411
0,0.455740025
0,0.40255888
1,0.823269308
0,0.488274428
0,0.298112644
1,0.633009964
0,0.304867772
1,0.723877517
0,0.486924062
1,0.707258657
1,0.785935302
1,0.595031787
1,0.562321244
1,0.807692757
0,0.266042942
0,0.210371194
1,0.768915974
1,0.839247466
1,0.624054923
1,0.538796102
1,0.520432466
1,0.814354035
0,0.259076276
0,0.118951375
0,0.162786255
0,0.366544832
0,0.231727675
0,0.458636658
1,0.507457903
1,0.531779268
1,0.718985582
1,0.679999704
0,0.40301773
1,0.5665356
1,0.533859243
1,0.834152932
0,0.389520815
1,0.591443115
0,0.291557682
1,0.646231856
1,0.595277888
1,0.713279391
1,0.702279765
0,0.374651632
1,0.579491997
1,0.511297283
1,0.555615776
0,0.380042622
1,0.785102173
0,0.229577949
0,0.113425637
1,0.503932973
0,0.384995838
0,0.17269279
0,0.40497638
0,0.206013574
0,0.356425112
1,0.584079974
0,0.151545437
0,0.35232942
1,0.735754114
1,0.515678358
1,0.673365035
1,0.647412793
1,0.658884193
1,0.582997586
1,0.64855366
0,0.344905536
0,0.367874423
0,0.490268075
1,0.735827391
0,0.471944413
0,0.359497491
1,0.521227788
1,0.742784361
1,0.705578536
1,0.765945909
0,0.293734849
1,0.647394859
0,0.279085014
0,0.125827086
0,0.384630037
1,0.741448574
1,0.634527064
1,0.655765021
1,0.820858712
1,0.605166978
0,0.262154752
0,0.396087934
1,0.663304648
0,0.491803054
1,0.794662863
0,0.20820423
1,0.73014446
1,0.593493154
0,0.262946003
0,0.38607603
1,0.758930025
0,0.234247734
1,0.549534372
1,0.668289917
0,0.319263896
1,0.853968156
0,0.247193061
1,0.546084622
0,0.172484448
0,0.473994316
0,0.378428681
1,0.642559587
0,0.189008371
1,0.834121234
1,0.576068265
1,0.754026443
1,0.709462185
0,0.24150969
0,0.113053129
0,0.163014004
0,0.297156897
1,0.768249603
1,0.730893098
0,0.49553991
0,0.409125488
1,0.795278082
1,0.71968104
0,0.28891862
0,0.381124301
0,0.269861425
0,0.322602507
1,0.502770515
1,0.572686351
0,0.357894377
0,0.390484557
1,0.791857589
1,0.701382981
1,0.653179717
1,0.783145585
0,0.329007154
1,0.787254413
0,0.421184936
0,0.260774082
0,0.382705025
0,0.278492305
1,0.645190301
1,0.642367333
1,0.627830722
1,0.703953724
1,0.670253876
1,0.526011576
0,0.246056101
1,0.577290819
1,0.638885906
1,0.828976605
0,0.366942678
1,0.633947889
1,0.822358881
0,0.464427296
0,0.43362986
1,0.606812484
1,0.688212521
1,0.777020738
1,0.685072422
0,0.366407724
0,0.241074991
1,0.5939668
0,0.446262001
1,0.737203911
0,0.499394558
1,0.756204503
0,0.377343922
1,0.607033126
0,0.351012488
1,0.533588987
0,0.33637543
0,0.288787237
1,0.795783219
1,0.81189267
1,0.539793172
1,0.832046568
1,0.720677494
1,0.767205463
1,0.747333664
0,0.363001316
1,0.568593181
0,0.465871325
0,0.448271294
1,0.826548415
0,0.204450742
0,0.253980792
1,0.512015537
1,0.704753876
1,0.612613506
1,0.704037315
1,0.748888292
1,0.544251221
0,0.426798896
0,0.223377314
0,0.117730597
1,0.638637575
1,0.626729643
0,0.185823785
0,0.374766233
1,0.612009942
0,0.436172976
0,0.328084175
1,0.847352973
0,0.477646537
1,0.797918118
0,0.468327072
1,0.622584805
1,0.853645924
0,0.375215147
1,0.500007433
0,0.32772206
1,0.723883799
0,0.304434021
1,0.572631983
0,0.389618691
1,0.590785898
1,0.675357307
0,0.181618293
1,0.539866038
0,0.194259703
1,0.625207329
0,0.24722052
0,0.383335498
1,0.537695194
1,0.661667839
1,0.626107277
0,0.164598715
0,0.3653089
1,0.727686885
0,0.275855823
0,0.377158544
0,0.41389282
1,0.781301319
0,0.499931475
0,0.288355533
1,0.615767602
1,0.618340723
1,0.602264125
0,0.327606549
0,0.447306759
1,0.53330745
1,0.867559228
0,0.289153079
1,0.676687898
0,0.40243085
0,0.286391725
0,0.198147927
0,0.225359744
0,0.455664945
0,0.488869298
1,0.857861682
1,0.712303281
1,0.74330889
1,0.844008847
0,0.368104767
0,0.49943365
0,0.450049678
0,0.432935747
1,0.594051876
0,0.471012564
0,0.302516906
1,0.636076321
0,0.211750513
0,0.348291726
0,0.369953828
0,0.39895734
1,0.536010121
1,0.5284583
1,0.522119875
0,0.277954904
1,0.745247714
1,0.725807265
1,0.804573524
1,0.738313972
1,0.85247191
1,0.504603295
1,0.588663244
0,0.337760677
0,0.23065177
0,0.248079535
0,0.473255554
0,0.159973419
0,0.194182676
0,0.122973756
0,0.233043412
1,0.592748373
0,0.425710064
1,0.780718175
1,0.537240691
0,0.428498999
1,0.754539413
0,0.178372404
0,0.337462488
0,0.314572031
0,0.269125397
1,0.842181441
0,0.244509458
1,0.515230849
1,0.542168098
1,0.828796337
1,0.719167698
0,0.490206672
1,0.595308903
0,0.171776688
0,0.284069873
0,0.143006825
0,0.290402294
0,0.269301169
1,0.763173561
0,0.450386673
0,0.385282944
0,0.166860975
1,0.846685835
0,0.484762679
1,0.621898343
0,0.261891106
1,0.804039589
1,0.609017231
1,0.573216905
0,0.1655656
1,0.758053196
1,0.529305234
0,0.241031392
0,0.433560298
0,0.223741413
1,0.523109426
1,0.69818961
0,0.359488174
1,0.532542612
1,0.784700155
0,0.121445133
0,0.327397901
1,0.677627712
1,0.837184932
0,0.462946661
0,0.283062361
1,0.593033524
0,0.441419632
1,0.719907145
1,0.548220516
0,0.489074533
1,0.573805653
0,0.487076884
1,0.853553479
1,0.774381899
0,0.199184442
1,0.526332908
1,0.637768732
0,0.253478
0,0.316106749
1,0.818191753
0,0.241512892
1,0.769240639
1,0.645716927
1,0.567410666
0,0.397783366
0,0.312987451
0,0.336568614
0,0.408019599
0,0.265179319
0,0.400098597
1,0.748511739
0,0.38203164
1,0.659769579
0,0.207792645
0,0.079397893
1,0.678234809
1,0.664113038
1,0.823750334
0,0.468891862
1,0.792674329
1,0.573342219
1,0.521927596
1,0.542824515
0,0.258829166
1,0.54018104
1,0.685636935
0,0.462375846
0,0.230210685
1,0.690980068
0,0.297062107
1,0.56681791
1,0.757846456
1,0.535138452
1,0.696561327
1,0.834027526
0,0.436690046
0,0.152655055
1,0.759042434
1,0.575382973
0,0.423272128
0,0.439459674
1,0.672642193
1,0.826230553
0,0.397253719
1,0.706657476
1,0.668012502
0,0.435749448
1,0.713537472
0,0.364675141
0,0.422658331
0,0.403985773
1,0.710557442
1,0.760461417
1,0.503140342
0,0.131479046
0,0.261331094
1,0.880807562
1,0.813974198
0,0.248004179
0,0.433489236
0,0.269113661
0,0.293031482
1,0.695376201
0,0.487970229
0,0.386888971
1,0.782269484
0,0.366813619
0,0.170552247
1,0.543258751
1,0.728357807
1,0.539319179
0,0.405648469
1,0.588659574
1,0.724077563
1,0.559882156
1,0.752310149
1,0.526760187
0,0.380311396
1,0.81508257
1,0.713607085
0,0.391147978
1,0.780801247
1,0.748634079
1,0.521749077
0,0.345256989
1,0.762625857
0,0.43421538
0,0.386141686
1,0.626487729
0,0.37046477
0,0.376314013
1,0.701296903
1,0.886609456
0,0.234171868
0,0.269840655
0,0.280272354
1,0.514439964
0,0.43214893
0,0.185309297
0,0.461271084
0,0.268560063
1,0.822676146
1,0.588318198
1,0.578695975
0,0.25559166
1,0.691050743
1,0.568931605
0,0.45105518
1,0.62929983
0,0.422923322
0,0.320045028
1,0.86342667
1,0.636555093
1,0.52218167
0,0.437367381
1,0.812095608
0,0.399532465
1,0.742441029
1,0.730572937
0,0.333535179
0,0.448366775
0,0.338521545
1,0.573939972
1,0.566262874
0,0.440564751
1,0.788212707
1,0.611029145
1,0.779626297
1,0.620072276
1,0.702464422
0,0.277410463
1,0.665189596
1,0.651968088
0,0.32475534
0,0.428845124
1,0.637316775
0,0.309360751
1,0.790573832
1,0.509503517
1,0.564275782
0,0.465670837
0,0.262007918
0,0.395987296
0,0.464019059
0,0.339747371
1,0.595870093
1,0.654660245
1,0.771357268
1,0.622738461
1,0.718600244
0,0.397756142
0,0.246652882
0,0.327067106
0,0.276062453
0,0.124525795
0,0.400446538
1,0.795558224
1,0.691584848
0,0.335043235
0,0.3242518
0,0.315642047
0,0.383604945
0,0.269522189
0,0.474202912
0,0.37801876
1,0.578016655
1,0.613314143
0,0.431464522
1,0.525289519
0,0.194665225
0,0.462523439
1,0.574679036
1,0.60858794
0,0.407327746
1,0.641239698
0,0.433971648
1,0.844006559
1,0.525487614
0,0.318040852
0,0.341219681
0,0.332943375
1,0.511256046
1,0.72047944
0,0.2934087
0,0.242851063
1,0.525876452
0,0.479677779
1,0.649443252
0,0.29888402
1,0.545452379
1,0.551834063
1,0.871129886
1,0.717053582
0,0.37584328
0,0.244115849
0,0.17297891
1,0.902107325
1,0.744526538
1,0.674847657
0,0.427196601
1,0.763313974
0,0.336093535
0,0.232221842
0,0.189570013
0,0.142781573
0,0.200923855
0,0.407323927
0,0.393120767
0,0.395023045
1,0.786556143
1,0.733891853
1,0.596531405
0,0.256284635
0,0.273370061
0,0.460672674
0,0.464151442
1,0.650664671
0,0.437096045
0,0.468053784
1,0.750461625
1,0.598603144
1,0.765288552
1,0.559928073
1,0.788939556
0,0.247862056
1,0.721438642
0,0.255484227
1,0.781324992
1,0.832606028
1,0.518043295
0,0.238104312
1,0.532200864
0,0.429282167
0,0.250056094
1,0.734349824
0,0.439163126
1,0.681244582
0,0.343835515
1,0.501029347
0,0.430844227
1,0.572941461
0,0.36224401
0,0.218509725
1,0.581937969
0,0.182896399
0,0.276552384
